bidder_id,outcome,total_bids,total_auctions,bids_per_auction,mean_time_diff,mean_response,min_response,ip_entropy,url_entropy
dd76fa7a75bd0e1921f71d255a8e0853l4lbi,0.0,6,4,1.5,33237.0,154.3333,0.0,4.7875,0.0
a0aeb6de8a21a5b776f63530ed753fdb34k7y,0.0,1318,248,5.3145,196.29,252.4636,0.0,7808.8744,4081.364
bfc7a0819397d910db7c24eaba1ed4c68dwiq,0.0,4,4,1.0,70370.67,341.3333,257.0,1.7918,1.0986
693085cbb28f505f03b025dac8681a3bvfot8,0.0,30,12,2.5,722.79,354.2667,4.0,0.0,0.0
40829191b83242ef1f380f90876cdd74mrqe1,0.0,431,103,4.1845,3115.91,117.2297,0.0,2138.4827,1695.4253
67616fd2a1de5c46e32041354efa88ceahbhq,0.0,1007,75,13.4267,1453.25,505.5706,0.0,5778.0687,96.7015
309f446bdb138faeb18072285ccd9901gz80c,0.0,944,134,7.0448,274.69,190.2866,0.0,5420.9322,2507.2779
3043fb0b4a1904222f640107f84d6f799tves,0.0,24,3,8.0,7978.0,28.375,0.0,48.4286,26.4155
70daecd44c89c37525aa2ca294378ead4dggh,0.0,949,100,9.49,272.22,25.628,0.0,5339.8544,4728.3072
3ee7de4c5a5e31b7b407827ae1370f70suenu,0.0,2,2,1.0,61998.0,269.5,29.0,0.0,0.0
4dbc8d336dbe0241c9bbb0f3630f25059yo43,0.0,1,1,1.0,,52.0,52.0,0.0,0.0
54379b25f1f35d9df78da9cd774cef74u5wt9,0.0,24,12,2.0,62595.7,247.9583,2.0,51.6067,15.2112
2635d404f4943f3dbee24aa16a2953c723iwd,0.0,5,4,1.25,316270.0,192.8,12.0,3.1781,0.0
b9d861ce6162179a4b008b63e7fae80fjoywx,0.0,1,1,1.0,,193.0,193.0,0.0,0.0
5bb3c3ff71ef6560c7600c512128ffc8js7py,0.0,1,1,1.0,,493.0,493.0,0.0,0.0
8215dac41ad35a074c93bfcfbc0f908chlo5n,0.0,84,52,1.6154,17649.92,102.8571,0.0,284.8137,193.3928
39a5a16e5a67c2fb51789cea4d3091f0mv996,0.0,1000,246,4.065,259.18,1755.783,0.0,5903.8341,5193.3579
a2bb8b3e3ae4566203eb5b3021b4d594pohf7,0.0,98,38,2.5789,2620.79,237.2551,0.0,349.261,253.7958
6feec0741a319299c78c47040893399ebas6q,0.0,130,70,1.8571,10401.33,83.6615,0.0,476.7445,370.0389
63c48b70d37dee5fcfb26f94107ba3b94d90p,0.0,41,16,2.5625,36163.93,219.075,0.0,102.7606,49.139
a6414c637c6f1275e2c62c48fb238c5d5aw03,0.0,5,5,1.0,362478.5,77.4,5.0,3.1781,3.1781
eec2ea9d9b292a343f8ee566ba252baapagwb,0.0,4,4,1.0,58778.67,91.75,6.0,1.7918,0.0
fe6ed3a12fbbf5da4980337564361710v2y21,0.0,77,24,3.2083,17065.01,1114.6364,4.0,107.1163,103.8931
f3bb3c26162cfc1b8c3636a7ba126010na3n4,0.0,233,105,2.219,6323.4,4678.4935,0.0,957.7888,730.216
95efb775460080c0da57e154f27876d75xnsx,0.0,10,9,1.1111,158390.33,32.2,0.0,11.0101,8.0143
d26cca81c93b52ae3564aa6cdf33f5d5mkliw,0.0,32,23,1.3913,45729.48,313.0938,3.0,77.3991,57.4119
d092609f5140c62ec64ddd7615c25792qgdrd,0.0,14,7,2.0,16030.31,561.9286,0.0,22.5522,7.4478
78a444127a896122678835e12ef507deh01hn,0.0,70,26,2.6923,3596.94,202.0725,0.0,214.1715,118.3464
89291354b0939c342be97fa58e018bd89fvcf,0.0,46,34,1.3529,32254.29,260.3913,0.0,127.0445,96.0472
8e05310a342aec93aaec69a638e83a96aqyo7,1.0,1183,83,14.253,1241.63,51.2071,0.0,7025.6802,6083.9995
6e848149cabc4434155aacb610fb20de6vq5b,1.0,650,188,3.4574,190.26,872.1806,0.0,3128.5709,3441.6159
70c31e8b3476b953648fd4f8775c1950m1uz4,0.0,3,3,1.0,537723.5,75.6667,9.0,0.6931,0.6931
fb81da0790d821a22617d748d0226540ylrj6,0.0,2096,211,9.9336,123.71,404.1663,0.0,12256.0801,5583.4895
3550d62e04bd3a1239eedbc29d9c970279b1v,0.0,63,29,2.1724,23212.5,1428.0159,2.0,194.3813,93.7966
14d4e04d7ed150613974438a4dfd4e85dybq3,0.0,1680,413,4.0678,873.94,954.4344,0.0,10464.9862,4227.8109
eb8f9ca4a23586f5acc770fff966f654dy7g0,0.0,1,1,1.0,,17.0,17.0,0.0,0.0
ab0b0de534bad49af05faa626b88389cmjj8e,0.0,11,5,2.2,140152.2,16.9091,0.0,11.9264,4.4998
613c7d60152ebf06e3a7dd326ba03261mnn8u,0.0,104,65,1.6,2496.25,178.5577,0.0,374.4361,232.189
fec57d2db5692eb144a71aaa35a11b58delkw,0.0,4,4,1.0,56568.0,47.75,11.0,1.7918,1.7918
fe19fadb955fee4c5fcd0e30e56e1542kx66p,0.0,112,38,2.9474,13178.51,10349.4505,0.0,301.184,0.0
1afac423a94778ddf9b6c1dc0df7105cgp1tp,0.0,2,2,1.0,1439770.0,73.0,20.0,0.0,0.0
c9f94611f4c9afd3a3153da9654e7310jr201,0.0,5,5,1.0,28111.0,327.0,0.0,3.1781,3.1781
8bbb16c0a1bb808389051c875ebab1cea0v56,0.0,38,21,1.8095,38599.86,69.5526,0.0,99.3306,88.726
f12120e467869d3d5dbf7c7d0566a8e7bmmhk,0.0,2,1,2.0,170638.0,3.0,1.0,0.0,0.0
497ef6187e03fd9d4387ac436461a40f982dq,0.0,19,11,1.7273,14047.94,2657.7222,42.0,36.3954,8.4962
36f52ad1abfd307b73c9b69cd5197dddmmxgr,0.0,248,154,1.6104,5942.87,5329.6301,0.0,1102.2958,920.2533
a13da89a3a54ac9b4ced156542afca5ddyumw,0.0,1,1,1.0,,2.0,2.0,0.0,0.0
4ac31aea605d17045ceedbce23eed239omved,0.0,1,1,1.0,,2.0,2.0,0.0,0.0
c9a97c18992adb02e6c2e6a8f9cc1daa1di5k,0.0,110,26,4.2308,13390.51,104.2273,0.0,404.236,161.2913
24284d3fc3334e0adeb6bb95637ca62d6dm96,0.0,74,16,4.625,3464.66,21.8919,0.0,237.2004,164.4835
9e25bd3696b4e1775de205d2d4698a0df4s14,0.0,343,132,2.5985,4288.11,387.4111,0.0,1640.5353,1294.1054
74ae4f7b1692dc42622696303d9d4d763vksg,0.0,4,4,1.0,396630.67,49.75,15.0,1.7918,1.7918
1a9765ed302d0f91b512c23112066e41s755q,0.0,1,1,1.0,,6.0,6.0,0.0,0.0
93ab2dedd76c1859885cf724ebcd987c9ngfi,0.0,21,15,1.4,72674.35,69.3333,0.0,42.3356,25.4394
c2f592fbdc8980229367e1db4d0f7a51my54g,0.0,484,116,4.1724,3039.19,4429.7438,0.0,2327.5915,1674.2039
83a24bbff5a4cf9d9fb10391102708f1oqpco,0.0,9,7,1.2857,174052.62,1309.4444,3.0,10.6046,10.6046
8d638f6da12614d6b369249410c3d278n8qme,0.0,1,1,1.0,,53.0,53.0,0.0,0.0
aee383561c0019dc01552bfa5263af8etbuc7,0.0,54,28,1.9286,22897.68,41714.375,16.0,84.9328,55.9527
9375e98d0810ce9119ccf45300249636zfpd9,0.0,5,5,1.0,42901.0,207.8,30.0,2.4849,3.1781
1c950af57581698616bd9923cc94fef25n5wh,0.0,3,3,1.0,572532.5,8.3333,2.0,0.6931,0.6931
9d1506d6779356dda24ed87d41f3be39yn1rc,0.0,14,12,1.1667,106322.62,49.6429,0.0,22.5522,19.3741
01cda526658455000913950f20cf31a2q6nsf,0.0,84,22,3.8182,3086.3,25418.5789,3.0,240.8198,162.542
c963c2dcbeeb0b7051bd3a6a87483ce6i98xx,0.0,15,9,1.6667,99220.0,21.7333,0.0,25.1912,7.6889
08981037e7a6c9032716ff25b15c9de25p63s,0.0,3005,279,10.7706,488.92,2628.9387,0.0,18335.6557,10296.0212
fe6adfbbb2fc1ec0c3edf6677204bcb245uf2,0.0,12,7,1.7143,21530.09,310.25,12.0,17.5023,0.0
92ce3c44edd41ad3222481daac1ead35bouwj,0.0,4,3,1.3333,422060.67,26.5,1.0,1.7918,1.7918
d7b66d95bcfba06122dc6f7a3c605fd73239a,0.0,45,23,1.9565,32898.64,371.4667,0.0,124.6241,56.7832
6182daa56cb0623719228c9e576b71fcpg8r8,0.0,3045,272,11.1949,482.42,481.7371,0.0,19296.8118,9177.46
b729f60d26fde89a01f3fa89759d6b07t0ec4,0.0,2500,42,59.5238,486.89,291.4203,0.0,17043.5467,1101.8831
36e2e2f32a3872d3e958c0a58ee79bd129xdy,0.0,10,6,1.6667,20888.89,12.5,0.0,11.0101,7.832
50a4bfbac8a9653af4099ec1169f684c2nsgu,0.0,4429,208,21.2933,58.5,109.0833,0.0,29585.0197,24529.1638
c7c854748038ddf37b8a9c4f5a28073fsut8p,0.0,6,3,2.0,236.0,228.0,36.0,0.0,3.4012
24108e769a15b155bd2d63c58368ae5946zhs,0.0,6,5,1.2,45621.4,72.0,1.0,4.7875,0.0
5fc9437841f1dbbe63a3a933c48472fcohutg,0.0,2,1,2.0,56010.0,0.5,0.0,0.0,0.0
bcda2135a2456d611876679b61dac500vs7sx,0.0,41,12,3.4167,5809.25,2759.95,11.0,108.5289,15.0064
e2165ff862178c7b2946f7f62f5a3e51wcvaw,0.0,1,1,1.0,,12.0,12.0,0.0,0.0
673650167f432c009e9dcd062cd4e9fc2szln,0.0,26,16,1.625,9249.88,449.92,8.0,50.9544,27.3317
3ded667003605eb856ed1aa2b82c1732gtma1,0.0,91,46,1.9783,2864.04,2073.1667,3.0,318.1526,78.9508
cb557e4675bf4f36f93ef5599adff545nz370,0.0,47546,676,70.3343,30.89,1964.4436,0.0,288869.5132,281953.6505
d6517684989560cbb0da1fb2f5bbba9b9y2st,0.0,58195,1621,35.9007,25.24,1087.6365,0.0,399908.2774,183652.7666
361c6da33ccd1c0df152fd932e6fb2a69i4ux,0.0,2,2,1.0,2498.0,1.5,1.0,0.0,0.0
332484ddd66b9a3db89ee68f08b1288amq90u,0.0,89,59,1.5085,16663.12,167.9888,0.0,305.293,143.2617
f5edfebe95b4f637d1bcceb892b73dc7rhn7l,0.0,71,10,7.1,2262.26,803.3239,0.0,141.8371,119.6582
6a2c4aeaa17c2fcf20958803a674f101vlxw1,0.0,63,35,1.8,3748.03,650.0317,0.0,186.8212,175.9165
28b4c35bd90c81ca959da328806469d493mvj,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
9685887173cc2e1e5ee3993832a4b153bfl9m,0.0,76,18,4.2222,3290.07,129.8553,0.0,251.8904,134.3643
716079d1913959ccae0307f760bcddddt6d4o,0.0,2,2,1.0,180742.0,6.0,5.0,0.0,0.0
4af5e2532224f9f7d1d039704573d9205jbkv,0.0,2092,135,15.4963,700.87,53.7882,0.0,13184.1017,8897.1178
c62a6956e93ac3b56b1292f2c2d85b1fyekav,0.0,0,0,,,,,0.0,0.0
ed5ee107143980558fae26c1b5c7b81a82spj,0.0,14,2,7.0,100048.0,2.7143,0.0,22.5522,11.9476
5aeb71cdc92fe5d1c4a4e127d7ca7783gzje9,0.0,3,3,1.0,52340.5,2.3333,2.0,0.6931,0.6931
292dedb5371b8e0ebbeea57f14b35713e2ie2,0.0,3,1,3.0,24070.0,0.6667,0.0,0.6931,0.6931
4992da4511c3c1b4efed3e16c7d8dec65ilfj,0.0,37,15,2.4667,2397.97,1293.5405,1.0,57.37,33.1345
519c0f3b989c8e1781e0910f685980ce15wzr,0.0,3,3,1.0,46075.0,21.3333,8.0,0.6931,0.0
ffacbed056cbfaa60c1fcf51f0d381bddr3ly,0.0,9,9,1.0,167679.38,106532.3333,61.0,10.6046,0.0
5a823474f9fdaa129dea9fa690d51b62rgm7q,0.0,104,20,5.2,14194.44,756.0865,0.0,376.9211,4.6347
37702159c6cd2c1a21cf66600e96cdc6rdbff,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
8644c9765c64da22776cd67eefe0f498u3aaz,0.0,2,2,1.0,1134951.0,63.0,4.0,0.0,0.0
6ed39d7c89fa2d423017cc9811f0c469i2157,0.0,193,76,2.5395,7609.82,539.6218,0.0,818.9078,269.256
d92c8c2d4c29d4c785431a8b34ea135awepbr,0.0,12,12,1.0,126627.82,517.0833,4.0,17.5023,15.7105
2b19566f190ff3b8a85884e03c64fb56ir8a8,0.0,1,1,1.0,,9.0,9.0,0.0,0.0
fdad47d27b793b74470086c35333d4fepycsl,0.0,3,3,1.0,72416.0,430.3333,10.0,0.6931,0.6931
f3ad2931359bca59c36ce55ba82f9af8enbi8,0.0,48,35,1.3714,5457.11,1624.3696,0.0,86.5398,81.0042
e22850afda081aba360cc18e2a9021caqjjov,0.0,7,3,2.3333,215695.17,288.7143,2.0,6.5793,1.7918
a71f9ab1d130394882cbdab3c886f1b0fm6hu,0.0,2,2,1.0,89672.0,0.5,0.0,0.0,0.0
98ad4163bb0b1abf72f165056d4bf1a1g8ekg,0.0,3,2,1.5,535596.0,1.6667,1.0,0.6931,0.6931
c478f94c1323552e85aec6e1013ecba586320,0.0,169,17,9.9412,1399.72,152.8817,0.0,619.3959,0.0
d3920630f4891b9ef1a8a199ce5c830aua4yi,0.0,1,1,1.0,,24.0,24.0,0.0,0.0
bcbd5c95680cab78cf904fb936dd03f86g19z,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
30c3c92cc9408f55cfa895ff8a505930a3yy1,0.0,10,2,5.0,20846.44,81.0,13.0,12.8018,0.0
764234598477e02cbf8a43983fd43850l1c8f,0.0,5,5,1.0,43536.75,863.4,35.0,3.1781,3.1781
e735a2301a18772a8276aa1f17ef79efu4yew,0.0,20,18,1.1111,13021.21,517.05,1.0,37.2604,34.3701
3a32eb1c6dcc818e0df4953e978f2e89ljhnf,0.0,5,3,1.6667,53238.75,35.6,6.0,3.1781,3.1781
c08ae3075278ed0d139f00ead52ac2b0oy8nw,0.0,26,24,1.0833,56824.72,73.5769,0.0,58.0036,46.6369
00a0517965f18610417ee784a05f494d4dw6e,0.0,141,74,1.9054,10424.98,141.539,0.0,545.6861,498.1753
f9753e9fd6e25e0a1ae176ab95c31146iaqnv,0.0,25,5,5.0,10600.33,40.8,0.0,54.0916,30.4408
83aa7c2c8c018888d9ebc6daf63bddb6f2i0d,0.0,2,2,1.0,1063709.0,615.0,8.0,0.0,0.0
1214fbf35079e7afc0a35645f8be8b218fd5o,0.0,0,0,,,,,0.0,0.0
17b41c48d6f53585c7bf3b65977eada0yxs8n,0.0,67,36,1.8611,3790.83,87.9552,0.0,210.3542,119.723
42e631af9bd00e5e816f08eba3b102d5ch576,1.0,217,13,16.6923,6776.13,21.3502,0.0,467.3744,10.7459
49eaad86d095aa5af75ce34e59e4b7f1mmf9q,0.0,9,7,1.2857,172859.88,7221.4444,0.0,8.8128,2.0794
464506515f2ae684bd510b3a50b9121ec7v3a,0.0,210,76,2.7632,1213.43,121.919,0.0,898.8962,539.2081
44d34926c0863edb7575b819980e0e728pn5b,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
171fbac128e6dcb51d0f07cf7ed8bd3er891e,0.0,279,6,46.5,84.12,277.2652,1.0,1290.2117,452.0858
e7cf764619380e5303089f04bf647f10thebb,0.0,9,4,2.25,23809.62,145.0,2.0,10.6046,0.0
f01e3769fdce36d31eae85525827ab17xeu31,0.0,24,17,1.4118,10648.04,272.5417,0.0,46.8192,26.4155
fbacab353140582a4b8ae3412eefecbc753vs,0.0,188,64,2.9375,1378.61,74.262,0.0,752.888,375.4433
b0973e698b12fe51ec2f259d924c6098rasmy,0.0,14,9,1.5556,98722.15,312.0,1.0,22.5522,2.5649
85d020b5f3d99d1272efa0a0d34c56a5dtvxb,0.0,6,5,1.2,11826.6,923.5,9.0,4.0943,0.0
a7c910e7c7796d979aa9a7a31d74a8eaqsapx,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
da2841ffcbeabaac373f00039c10f39fty6fa,0.0,17,7,2.4286,53.19,181.8235,6.0,11.2908,0.0
098bfc9c440f9ba9e6371f774ec6a36fa0sq6,0.0,4,3,1.3333,62907.67,189.75,0.0,1.7918,1.7918
ed4802c318a7e04a5703ed115fe4f3a3kkugq,0.0,167,79,2.1139,8822.36,791.2335,0.0,667.6902,461.725
6679d668a393f336ba9d1cb6a154e03aifmkr,0.0,45,34,1.3235,5671.8,127.8,0.0,119.6543,94.6454
c6453f296ce36005d7e7e67e159e1b7cdbmus,0.0,1,1,1.0,,4.0,4.0,0.0,0.0
58f590a56f480589646d255d570b0877zcjw1,0.0,39,24,1.625,37995.63,123.4103,1.0,102.2751,21.1066
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,0.0,2,2,1.0,154650.0,369.0,118.0,0.0,0.0
b853c1e4d6a4657d35705772ca6cfdc3qtox5,0.0,1,1,1.0,,18.0,18.0,0.0,0.0
a48837ccd05bca96ddbf02c55ecccf639adk2,0.0,11,7,1.5714,18910.0,1605.5455,0.0,15.1044,10.3169
b1e106943db37b1d002bcbe06b264b8bahuy0,0.0,7,6,1.1667,37183.67,146.0,28.0,6.5793,4.7875
1def3e23e479c9739abce6b3518013d39oejk,0.0,428,108,3.963,600.54,1480.9479,0.0,2068.5182,1532.9641
dcc5a79317a22bd0f6dca1f60fc866a8bei1d,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
a8c2410eb81513da23261a49135e4eeacw6dw,0.0,1,1,1.0,,19.0,19.0,0.0,0.0
f9378eb3e522beef7e6a4e1f275bbe0eaboro,0.0,0,0,,,,,0.0,0.0
11e47dc08d7fa4d1a1953b5868892f72qvlho,0.0,10,6,1.6667,775.78,29.1,0.0,12.8018,4.2767
c5120d10a23eb0c10d56a19fecbf9da85t4ow,0.0,11,9,1.2222,23521.8,55.5455,9.0,13.3127,8.5252
4d1542974bc322859d3d099b8c5193felot1k,0.0,335,50,6.7,767.96,515.9102,0.0,1600.1412,81.0798
465c4f2ad08cc1e5f7a5e1e3ac75654ealh0g,0.0,11,10,1.1,127738.6,51.0909,2.0,15.1044,2.3026
6e178db6d17d21aa88aaca5bf15c2761lc500,0.0,19722,637,30.9608,74.48,593.875,0.0,156308.784,92920.1545
30da67f34e3cc215b3bdad588410fab5655fx,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
ec3b2ff6f725e847f93285bc9d2b7b3dvcd4u,0.0,16,7,2.2857,15747.4,16.75,1.0,27.8993,27.8993
1395ca662a02245233af951cc7ad8313vk6w0,0.0,73,44,1.6591,3554.51,700.0822,0.0,234.7017,4.2767
9ae9782ecff93ddf1c6fa13d711b9fe1gc266,0.0,1104,191,5.7801,234.47,254.3157,0.0,6303.1504,3285.195
08353687608279ddd83e4d36fadd1cd8ritj3,0.0,4,1,4.0,47006.67,1.0,1.0,1.7918,1.7918
649b364bc466208e559858f0677b421dbnalw,0.0,78,55,1.4182,19023.53,193.6026,0.0,259.1786,153.24
1530008a712831e35a673d38959528f4ozipv,0.0,2,2,1.0,106952.0,10.0,2.0,0.0,0.0
af14436f293c40a9904d9f06a323215bf7zdr,0.0,3,1,3.0,658394.0,239.0,109.0,0.6931,0.6931
559bccfe60c7193963f09388fb681ea65k7dp,0.0,9,5,1.8,29159.38,118.6667,5.0,9.9115,0.0
b9c59dcf41cd0a7ba779154872019cabmohkm,0.0,29,19,1.5263,49758.54,85.6897,0.0,62.2268,47.9025
6429ef4aebc7d1f4027b31a6e900d165nqvyz,0.0,128,67,1.9104,2020.49,27.4141,0.0,486.296,136.3778
f4294bb3abb69fa3183e7e851b58b278k83z3,0.0,1,1,1.0,,139.0,139.0,0.0,0.0
cc4763c97c3d7cc9116e0a51a6d1f2e82242i,0.0,31,21,1.4762,47536.5,886.2581,0.0,74.6582,53.9779
bea63152ca4d99f549999ca57b93d015z9kyh,0.0,68,7,9.7143,21012.15,71.1176,0.0,215.9452,195.1778
2137e2626c568af8e56bfb72fdd5b9e19qiyt,0.0,2,2,1.0,86.0,297.0,238.0,0.0,0.0
470a0e402bb9cb4d48c2a450d2043e87flc2m,0.0,21,11,1.9091,5621.0,23.3333,0.0,42.3356,33.8105
d863897264a7e52d9c6a1be6dc453c6c9anz0,1.0,151,24,6.2917,580.15,18.6014,0.0,102.723,0.0
b8d88a1167ab74ba64fd6d9c83308a6d4oa6v,0.0,21,12,1.75,70888.35,3574.9524,1.0,29.1771,18.706
67d6466d7f4a32d294196b8c16ee0b03kn9tf,0.0,1,1,1.0,,9.0,9.0,0.0,0.0
86a626c876e7eb4be35f4f0b0a78f97a1rn7h,0.0,12,9,1.3333,22518.0,335.0,0.0,17.5023,15.7105
8cb96eaadc11cf4f914bad84518632e7czdyl,0.0,2500,114,21.9298,587.63,6455.9823,0.0,15814.4248,11638.8642
90fd7b3c991701dee376daeb09a0a5b7kawse,0.0,15,14,1.0714,103410.79,389.2667,0.0,24.4981,24.4981
f0fd9f1b3fc9ff10c2642b3bf81946e2rsq48,0.0,58,15,3.8667,24469.21,128.3793,0.0,165.9454,115.8318
8e0462410d727b34290fec10fd5661761yc8u,0.0,235,119,1.9748,6269.24,301.9574,0.0,1028.4047,771.6152
e21b238213c361523d276d67f37c05e3qot5q,0.0,6,5,1.2,267604.4,77.5,7.0,4.7875,4.0943
c1d14f4355b7d3ef80f02628e5ef1d56u2510,0.0,1,1,1.0,,48.0,48.0,0.0,0.0
86e698821a8aada613bfca1356d8cb7dopnv8,0.0,10,8,1.25,148165.22,331.8,0.0,12.8018,0.0
384ba7c5a8ccf55d174080d9ad7de9b8mfysi,0.0,638,148,4.3108,2304.46,121.82600000000001,0.0,3377.2888,2459.9123
d8a4b49ed9ca241f025cdbd9637198fb71qmz,0.0,11,9,1.2222,135689.4,3813.6,0.0,15.1044,10.1346
424aed9d807cfe0b2167cfdaa4957fc0heell,0.0,10,5,2.0,145718.67,8.6,1.0,12.8018,4.2767
7259271b61d2f05200eb2e1ab1d2ec911jlaa,0.0,66,32,2.0625,21549.52,221.2923,0.0,207.2631,204.5551
ab3e02a6b47b250b738fdb010dc84cd7lrr07,0.0,85,22,3.8636,3043.45,1406.0588,0.0,275.4982,211.5975
81c9c749b2c9f97215f3ddaf8b5a5fe1k757u,0.0,30,14,2.1429,8529.59,48.6333,0.0,56.2014,6.6995
96b7bb4238e7ebb439d81d63db4c2796aoofv,0.0,50,25,2.0,5146.82,1600.5208,7.0,139.1905,84.0812
bf8de839c1a8b7994d19049667548e4ewchpm,0.0,10,9,1.1111,23657.11,1518.7,1.0,11.0101,9.6238
6a97f70ba29a04e77eb3b137e157070dc2mqc,0.0,9,4,2.25,161820.38,8.0,0.0,8.8128,2.0794
5ddf9ae899e629acf3e78141a9712a05a4feq,0.0,654,78,8.3846,396.22,84.8792,0.0,3469.3485,2930.4552
18076726ec814a6f56da2cb9ea89d105j8vpm,0.0,12,11,1.0909,125971.91,1944.8333,2.0,17.5023,12.0217
2b13a870a46975494b749feea0c5c7ed170ll,0.0,3184,377,8.4456,461.28,255.0107,0.0,21389.2782,11496.5684
a7c263f3fe4f19ff677e5cb475f7e5a3gdom3,0.0,9,9,1.0,178092.88,272.7778,6.0,10.6046,0.0
a7bc17dfb615eacffe397be5b2c2f3a6r0bb9,0.0,4056,410,9.8927,362.13,2950.3176,0.0,26354.3304,10068.6814
1aa485901ede7baf78ea116e297e9d7f9en6i,1.0,14038,678,20.705,104.63,489.3779,0.0,112378.0886,84714.209
cad9c97e99bd5753be98edd9ad8ec8c8c7r66,1.0,1309,31,42.2258,131.18,491.3667,0.0,851.7971,256.7041
4ed4760782d4e2c65bee8cadc1fcdc89htz8b,0.0,90,53,1.6981,16333.52,24813.6778,1.0,249.7896,202.466
91c749114e26abdb9a4536169f9b4580huern,1.0,1,1,1.0,,1.0,1.0,0.0,0.0
d056594c1d7976b6ad4ba23e2b4cea19l2i0t,0.0,3557,353,10.0765,413.0,503.1812,0.0,23526.5338,10094.0781
5771ce26e8b0fcbe7e90106955638b251qj2w,0.0,1,1,1.0,,34.0,34.0,0.0,0.0
9fbfbd8a57e4d4b18338063ffa43f1bez92lt,0.0,10,3,3.3333,25188.78,90.7,5.0,12.8018,4.2767
ba266f4898bf572447ad65856b362595yjt2a,0.0,652,234,2.7863,2255.51,171.6365,0.0,3422.9564,2292.3178
a06311ea45de34bf667b79a92d13c764i6aiy,0.0,1,1,1.0,,29.0,29.0,0.0,0.0
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,0.0,2,2,1.0,52709.0,10.0,7.0,0.0,0.0
c900620a019e78a3eee44109e4d1e1d2xd2gj,0.0,2,2,1.0,165929.0,659.0,104.0,0.0,0.0
2b429b9235bab2877cd93ac6d9fbc2d7tzwre,0.0,3557,212,16.7783,412.98,79.2103,0.0,22871.3253,14895.9136
d3e1891edac2851f6d34de566802cac8m8dn0,0.0,63,29,2.1724,4027.74,71.7937,0.0,160.1259,157.8233
3919be53bf4bd411ba25acfdc1362b49u4vle,0.0,1,1,1.0,,53.0,53.0,0.0,0.0
3d2608a892e44dad3027ab55bfaa0b26r69hy,0.0,2952,295,10.0068,497.62,212.6183,0.0,17562.8213,10567.7722
53f61a2f33e8b07e49da643af49884782vzdu,0.0,2,2,1.0,1160758.0,145.5,144.0,0.0,0.0
80d8e3bfc8a2ecbf22614befbdaacf5fo6o5o,0.0,1,1,1.0,,22.0,22.0,0.0,0.0
5b0665172160ea4015e79dfbcfa7ed86oe0mc,0.0,64,10,6.4,1018.3,70.0317,0.0,8.2703,4.1431
1e13eba969b6b953688c9e945544ac4741ilj,0.0,8,8,1.0,185282.86,113.5,1.0,8.5252,0.0
9f280cd011f10593dc245dad1d93b11dy6rg5,0.0,20,18,1.1111,9686.05,145.25,0.0,39.3399,33.8592
69d8fbf99586bfaac64d31f82b9bee27wltkd,0.0,6,5,1.2,284900.4,396.8333,1.0,4.7875,4.7875
9a5fb8e2e5add29b006d789e4cfd1513paga5,0.0,1,1,1.0,,42.0,42.0,0.0,0.0
3e9180fdf158409adc96aceffab6e00bejjah,0.0,30,20,1.5,49053.72,506.5667,1.0,66.6927,68.7721
e90e4701234b13b7a233a86967436806wqqw4,0.0,21603,858,25.1783,67.99,830.9534,0.0,173739.2729,109386.6387
86a34cdbb975c141eea1854b10dbf1c8seom3,0.0,3,1,3.0,1955.0,4.0,2.0,0.6931,0.0
0825d381aa09d1d0c47c77c372f07acbe02ky,0.0,163,65,2.5077,1552.22,224.7301,0.0,651.3322,217.377
461c1d143120270fff5ebc1b91934951378ud,0.0,1,1,1.0,,2.0,2.0,0.0,0.0
ef1d71dde32e587e761a1b39d5b374c7gk68y,0.0,52,10,5.2,27887.27,26.2885,0.0,53.079,37.6822
5324221d38a79636bc4560cbcf2d75c4gimrm,0.0,22,10,2.2,11998.52,120.7727,0.0,45.3801,11.8751
1d69e006699adba0c79ab06f2f622445nuu63,0.0,10,7,1.4286,151539.89,5876.3,15.0,4.2767,12.8018
47183c1427a3cee97ff9bd167844e65d9dzi2,0.0,12,7,1.7143,132459.36,201.0,1.0,16.8092,7.745
510f33a3c0a290a0e43d2576d928a4abxieo3,0.0,1,1,1.0,,2.0,2.0,0.0,0.0
8f086b809805064f3c4a5dd48327c0f51yplz,1.0,329,97,3.3918,292.53,1067.2591,0.0,1562.9888,95.5746
6362c8d61774cfcb6ada7cea1be63678hxkfz,1.0,789,125,6.312,327.57,272.6565,0.0,3882.6443,1668.9055
95af80db42edfce4e937550d60d79561punym,0.0,1,1,1.0,,33.0,33.0,0.0,0.0
8c33cf751b05ca6a9d886a379a84a2ees9jlu,1.0,18826,358,52.5866,78.02,678.4675,0.0,159740.8285,3678.3732
977436b0a445fa555d537fbf1d4bff2e4z40h,0.0,0,0,,,,,0.0,0.0
3694aa599f836a57b671ee0814b071775i1nf,0.0,1836,167,10.994000000000002,141.16,424.5257,0.0,10520.2927,5399.1574
